FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAccNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
1118,1577,Amortization,-666.667,2021-09-30,2100,"Accumulated Depreciation Property, Plant & Equipment",Balance Sheet,Non Current Assets,PPE,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1119,157,Amortization,-666.667,2021-10-31,2100,"Accumulated Depreciation Property, Plant & Equipment",Balance Sheet,Non Current Assets,PPE,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1120,317,Amortization,-666.667,2021-11-30,2100,"Accumulated Depreciation Property, Plant & Equipment",Balance Sheet,Non Current Assets,PPE,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1121,1734,Amortization,-666.667,2021-12-31,2100,"Accumulated Depreciation Property, Plant & Equipment",Balance Sheet,Non Current Assets,PPE,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1122,1410,Wages Direct,47673.600,2019-01-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1123,930,Wages Direct,43960.087,2019-02-28,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1124,1020,Wages Direct,47846.536,2019-03-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1125,1611,Wages Direct,56251.840,2019-04-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1126,1710,Wages Direct,59449.181,2019-05-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1127,1072,Wages Direct,59175.106,2019-06-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1128,627,Wages Direct,53239.907,2019-07-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1129,826,Wages Direct,49588.673,2019-08-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1130,1342,Wages Direct,51636.193,2019-09-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1131,1812,Wages Direct,51232.153,2019-10-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1132,800,Wages Direct,70228.154,2019-11-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1133,350,Wages Direct,64539.368,2019-12-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1134,1565,Wages Direct,49507.200,2020-01-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1135,459,Wages Direct,45650.860,2020-02-29,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1136,1662,Wages Direct,49686.787,2020-03-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1137,848,Wages Direct,57859.035,2020-04-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1138,540,Wages Direct,61147.729,2020-05-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1139,1684,Wages Direct,60865.824,2020-06-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1140,56,Wages Direct,55727.753,2020-07-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1141,189,Wages Direct,51905.901,2020-08-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1142,1463,Wages Direct,54049.099,2020-09-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1143,1175,Wages Direct,53526.130,2020-10-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1144,1116,Wages Direct,68131.791,2020-11-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1145,44,Wages Direct,79905.885,2020-12-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1146,1805,Wages Direct,49507.200,2021-01-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1147,650,Wages Direct,45650.860,2021-02-28,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1148,1261,Wages Direct,49686.787,2021-03-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1149,1090,Wages Direct,57859.035,2021-04-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1150,1097,Wages Direct,61147.729,2021-05-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1151,789,Wages Direct,60865.824,2021-06-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1152,1587,Wages Direct,55727.753,2021-07-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1153,616,Wages Direct,51905.901,2021-08-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1154,162,Wages Direct,54049.099,2021-09-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1155,1212,Wages Direct,53526.130,2021-10-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1156,1827,Wages Direct,73372.699,2021-11-30,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1157,1818,Wages Direct,79905.885,2021-12-31,6100,Direct Labour,Income Statement,Cost of Sales,Employee Expenses,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1158,1410,Net Pay,-38615.616,2019-01-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1159,930,Net Pay,-35607.671,2019-02-28,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1160,1020,Net Pay,-38755.694,2019-03-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1161,1611,Net Pay,-45563.990,2019-04-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1162,1710,Net Pay,-48153.836,2019-05-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1163,1072,Net Pay,-47931.836,2019-06-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1164,627,Net Pay,-43124.324,2019-07-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1165,826,Net Pay,-40166.825,2019-08-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1166,1342,Net Pay,-41825.316,2019-09-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1167,1812,Net Pay,-41498.044,2019-10-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1168,800,Net Pay,-56884.805,2019-11-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1169,350,Net Pay,-52276.888,2019-12-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1170,1565,Net Pay,-40100.832,2020-01-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1171,459,Net Pay,-36977.196,2020-02-29,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1172,1662,Net Pay,-40246.298,2020-03-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1173,848,Net Pay,-46865.818,2020-04-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1174,540,Net Pay,-49529.660,2020-05-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1175,1684,Net Pay,-49301.317,2020-06-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1176,56,Net Pay,-45139.480,2020-07-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1177,189,Net Pay,-42043.780,2020-08-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1178,1463,Net Pay,-43779.770,2020-09-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1179,1175,Net Pay,-43356.165,2020-10-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1180,1116,Net Pay,-55186.751,2020-11-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1181,44,Net Pay,-64723.766,2020-12-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1182,1805,Net Pay,-40100.832,2021-01-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1183,650,Net Pay,-36977.196,2021-02-28,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1184,1261,Net Pay,-40246.298,2021-03-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1185,1090,Net Pay,-46865.818,2021-04-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1186,1097,Net Pay,-49529.660,2021-05-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1187,789,Net Pay,-49301.317,2021-06-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1188,1587,Net Pay,-45139.480,2021-07-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1189,616,Net Pay,-42043.780,2021-08-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1190,162,Net Pay,-43779.770,2021-09-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1191,1212,Net Pay,-43356.165,2021-10-31,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
1192,1827,Net Pay,-59431.886,2021-11-30,3200,Net Payroll,Balance Sheet,Current Liabilities,Amounts Owed to Employees,1,Store 1,11,NULL,16664441103,The Big Retail Park,Capitol Mall,95814,E1,South East,East Main,2024-06-01 22:37:29.8070000
